source_file,calculation_group,calculation_type,status,R_A,state,energy_Ha,spin_S,multiplicity,alpha,beta,coefficient,weight,notes
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,11010000000000000000000000000,11000000000000000000000000010,-0.06812990,0.00464168,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,10100000000000000000000001000,11010000000000000000000000000,0.06774340,0.00458917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,01100000000000000000000000100,11010000000000000000000000000,-0.06774340,0.00458917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,11010000000000000000000000000,10100000000000000000000001000,0.06774340,0.00458917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,11010000000000000000000000000,01100000000000000000000000100,-0.06774340,0.00458917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,11100000000000000000000000000,10010000000000000000000001000,0.06330060,0.00400697,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,11100000000000000000000000000,01010000000000000000000000100,-0.06330060,0.00400697,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,10010000000000000000000001000,11100000000000000000000000000,0.06330060,0.00400697,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,01010000000000000000000000100,11100000000000000000000000000,-0.06330060,0.00400697,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,01100000000000000000010000000,11010000000000000000000000000,-0.05157920,0.00266041,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,10100000000000000000100000000,11010000000000000000000000000,0.05157920,0.00266041,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,11010000000000000000000000000,01100000000000000000010000000,-0.05157920,0.00266041,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_50.out,single_points_properties,single_point,normal,5.500000,3,-106.770133262500,0.000,1.000,11010000000000000000000000000,10100000000000000000100000000,0.05157920,0.00266041,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,1,-106.783197728900,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.96197270,0.92539148,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,1,-106.783197728900,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,0.13301190,0.01769217,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,1,-106.783197728900,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,0.13301190,0.01769217,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,1,-106.783197728900,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,0.05711660,0.00326231,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,1,-106.783197728900,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,0.05711660,0.00326231,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11010000000000000000000000000,11100000000000000000000000000,0.65217840,0.42533667,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11100000000000000000000000000,11010000000000000000000000000,-0.65217840,0.42533667,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11000010000000000000000000000,11100000000000000000000000000,0.16610010,0.02758924,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11100000000000000000000000000,11000010000000000000000000000,-0.16610010,0.02758924,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11010000000000000000000000000,10100000000000000000000000100,0.07232100,0.00523033,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11010000000000000000000000000,01100000000000000000000001000,-0.07232100,0.00523033,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,10100000000000000000000000100,11010000000000000000000000000,-0.07232100,0.00523033,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,01100000000000000000000001000,11010000000000000000000000000,0.07232100,0.00523033,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11010000000000000000000000000,11000000000000000000000000010,-0.06799710,0.00462361,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11000000000000000000000000010,11010000000000000000000000000,0.06799710,0.00462361,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,10010000000000000000000000100,11100000000000000000000000000,0.06762120,0.00457263,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,01010000000000000000000001000,11100000000000000000000000000,-0.06762120,0.00457263,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11100000000000000000000000000,10010000000000000000000000100,-0.06762120,0.00457263,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11100000000000000000000000000,01010000000000000000000001000,0.06762120,0.00457263,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11010000000000000000000000000,11000000000000000000000000001,-0.05028930,0.00252901,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,2,-106.770989154200,1.000,3.000,11000000000000000000000000001,11010000000000000000000000000,0.05028930,0.00252901,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,-0.63968280,0.40919408,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,-0.63968280,0.40919408,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.21399120,0.04579223,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,-0.15267610,0.02330999,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,-0.15267610,0.02330999,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,01100000000000000000000001000,11010000000000000000000000000,0.07033100,0.00494645,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,10100000000000000000000000100,11010000000000000000000000000,-0.07033100,0.00494645,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11010000000000000000000000000,10100000000000000000000000100,-0.07033100,0.00494645,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11010000000000000000000000000,01100000000000000000000001000,0.07033100,0.00494645,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11000000000000000000000000010,11010000000000000000000000000,0.06624830,0.00438884,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11010000000000000000000000000,11000000000000000000000000010,0.06624830,0.00438884,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11100000000000000000000000000,10010000000000000000000000100,-0.06574130,0.00432192,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,11100000000000000000000000000,01010000000000000000000001000,0.06574130,0.00432192,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,10010000000000000000000000100,11100000000000000000000000000,-0.06574130,0.00432192,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_60.out,single_points_properties,single_point,normal,5.600000,3,-106.770117169200,0.000,1.000,01010000000000000000000001000,11100000000000000000000000000,0.06574130,0.00432192,printed_ci_coefficient_threshold_from_output
